,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,churn,churn_probability
2150,4.136276535660293,0.0,0.0,2.741592762925902,0.0,1.2907022432878543,0.146348,0.0,45.80687796,0,0.0,18.08,18.08,1,53.22,10.35,0,1,0,0,0,1,0,0,0,0.065
2151,3.6799726942774185,0.0,0.0,2.7044936970092985,0.0,1.6125719540651762,0.165793,0.0885389999999999,44.31137796,0,0.0,12.36,12.36,1,51.13,10.392,1,0,0,0,0,0,0,1,0,0.1
2152,4.092790799676886,0.0,0.0,3.1177318676320236,0.0,2.001257631312231,0.114604,0.098262,40.606701,0,0.0,39.6,39.6,1,161.65,19.8,0,0,1,0,0,0,1,0,0,0.353
2153,5.807461963038218,4.333709182897272,4.718609626280288,3.6309574523042447,0.0,2.1236230047512743,0.1152369999999999,0.100123,40.606701,1,2.7412461717440912,0.84,0.84,3,466.65,19.8,0,0,0,1,0,1,0,0,0,0.032
2154,6.4684006537738234,5.191819756666117,5.431333201620085,3.6481833294258994,0.0,0.0,0.1165089999999999,0.101397,40.606701,1,2.886073150569923,3.72,3.72,2,501.41,19.8,0,0,0,1,0,1,0,0,0,0.012
2155,4.222170008681765,0.0,0.0,3.1632359383700943,0.0,1.2574385668598138,0.1457109999999999,0.0,44.31137796,0,0.0,19.48,19.48,1,133.38,13.856,0,0,1,0,0,0,1,0,0,0.029
2156,4.28230482837057,0.0,3.6071332043915665,3.2927609774469486,22.0,2.1182978013327767,0.173325,0.146676,41.1052014,1,2.215769708417643,66.48,66.48,2,604.65,19.0,0,0,1,0,0,0,0,1,0,0.181
2157,2.984077033902831,0.0,0.0,2.152349508312726,0.0,1.2615007731982801,0.146348,0.0,46.30537836,0,0.0,33.12,33.12,1,14.3,13.2,0,0,1,0,0,0,0,1,0,0.209
2158,3.86302529622947,0.0,3.0542299098633974,3.037434466573607,0.0,1.1640552918934517,0.144039,0.0,45.30837756,0,2.216957207361097,17.67,17.67,1,96.4,13.856,0,0,1,0,0,0,0,1,0,0.071
2159,4.315403504634351,0.0,0.0,3.489307252428562,0.0,1.2397998184470986,0.143166,0.0,44.31137796,0,0.0,16.66,16.66,1,265.24,13.2,0,0,0,0,1,0,0,1,0,0.053
2160,6.187295901160848,0.0,5.1741645144678445,3.559134258361425,0.0,1.5861370252307931,0.1640569999999999,0.0868029999999999,44.31137796,0,2.923720548176633,16.59,16.59,1,302.12,13.164,0,0,0,1,0,0,0,1,0,0.039
2161,4.619166402877407,0.0,3.7944880466591697,3.284374328300976,0.0,1.2219355998280053,0.143748,0.0,44.31137796,0,2.376722913865785,12.48,12.48,1,158.28,14.5,1,0,0,0,0,1,0,0,0,0.031
2162,4.147119576021965,0.0,0.0,3.1658939459195894,0.0,2.083000669576533,0.1169,0.1000149999999999,40.606701,0,0.0,29.64,29.64,1,166.82,19.8,1,0,0,0,0,1,0,0,0,0.085
2163,4.682560211500252,0.0,3.4473131088235682,3.0536468817848674,0.0,2.114777731971562,0.1169099999999999,0.100572,40.606701,0,1.9702073588068547,26.72,26.72,1,131.08,16.44,0,0,1,0,0,0,0,1,0,0.087
2164,4.132995700692265,0.0,0.0,2.9666485051029245,0.0,1.2229764498933913,0.1443839999999999,0.0,44.31137796,0,0.0,33.12,33.12,1,96.7,13.2,0,0,1,0,0,0,0,1,0,0.234
2165,4.244573972817435,0.0,3.076640443670342,3.2496483224335617,0.0,2.12635872706927,0.114604,0.098262,40.606701,0,2.0628451132770502,22.44,22.44,1,188.43,15.001,1,0,0,0,0,0,1,0,0,0.106
2166,4.004450352989225,4.675705036841115,3.2095150145426308,3.0102490597729172,0.0,2.1206397284155662,0.115174,0.098837,40.606701,1,2.212027711974624,24.12,24.12,3,112.05,27.6,1,0,0,0,0,0,1,0,0,0.054
2167,6.4938915713497565,5.670589069893688,5.462285665834209,2.9220036286740347,0.0,1.6103407114521568,0.120372,0.103487,40.606701,1,1.2430380486862944,99.96,99.96,2,87.55,40.0,0,0,1,0,0,0,0,1,0,0.033
2168,4.648837959790263,0.0,3.51241754860084,3.1206265697710807,0.0,0.0,0.11634,0.099998,40.606701,0,1.915347062324192,19.01,19.01,1,153.29,17.9,0,0,1,0,0,0,0,1,0,0.15
2169,5.258496006305594,0.0,5.09432435912778,2.5504485028999686,0.0,1.2410481506716444,0.14346,0.0,46.30537836,0,0.0,20.54,20.54,1,28.09,10.392,1,0,0,0,0,0,1,0,0,0.238
2170,4.821899832780982,0.0,3.873378736409141,3.810293019203877,0.0,2.162922686055427,0.113323,0.096984,40.606701,0,2.8521199655929377,6.48,6.48,1,583.22,17.32,0,0,1,0,0,0,0,1,0,0.07
2171,3.373279893277496,0.0,2.24551266781415,2.3883854257180324,0.0,2.115943176939055,0.1165089999999999,0.101397,41.27136420000001,0,1.2610248339923973,37.42,37.42,1,30.57,20.0,0,0,1,0,0,0,0,1,0,0.068
2172,4.88664298355746,0.0,4.0026411490000395,3.529064438061613,0.0,1.2430380486862944,0.161743,0.083849,44.31137796,0,3.004927243268593,24.52,24.52,1,249.67,13.2,0,0,1,0,0,0,0,1,0,0.115
2173,4.3819089060057985,0.0,3.336859820916809,3.412221913925278,0.0,2.1219535835452987,0.115174,0.098837,40.606701,0,2.3644008892496853,17.43,17.43,1,272.99,16.44,1,0,0,0,0,0,1,0,0,0.028
2174,4.568753045346471,0.0,3.5033820634737327,2.6925561177221806,28.0,1.3096301674258988,0.182936,0.0,47.80087836,0,1.8961402514420196,48.6,48.6,1,43.75,13.85,0,0,1,0,0,0,0,1,0,0.107
2175,4.223366126439861,0.0,2.92272545799326,2.9121582631841623,0.0,1.316808752053022,0.142881,0.0,45.80687796,0,0.0,22.96,22.96,1,63.89,13.15,1,0,0,0,0,0,0,1,0,0.08
2176,4.060055364824845,4.491977674764168,1.9030899869919435,2.841522143969348,0.0,1.227115082589125,0.141434,0.0,44.31137796,1,1.8382822499146885,9.919999999999993,9.919999999999993,2,54.83,13.2,0,0,0,0,1,0,0,1,0,0.042
2177,4.1478308499434595,4.400607056580689,3.1085650237328344,3.159133885693975,0.0,2.161966616364075,0.115939,0.100823,40.606701,1,2.1101518285182714,43.32,43.32,2,184.66,49.5,0,0,1,0,0,0,0,1,0,0.303
2178,4.076385543954533,0.0,0.0,3.263152987619705,0.0,0.9618954736678504,0.155243,0.0,44.31137796,0,0.0,23.4,23.4,1,268.18,10.392,1,0,0,0,0,0,1,0,0,0.263
2179,3.913442954859396,0.0,3.2095150145426308,3.0861924882694325,0.0,1.2889196056617265,0.144902,0.0,44.31137796,0,2.377306251068199,12.82,12.82,1,113.0,13.2,0,0,1,0,0,1,0,0,0,0.015
2180,3.86993541064686,4.641454279253067,1.8573324964312685,3.0424731281466495,0.0,1.169674434058807,0.143575,0.0,44.31137796,1,1.052693941924968,29.76,29.76,2,183.22,13.2,1,0,0,0,0,1,0,0,0,0.075
2181,4.223807337592779,0.0,3.416141031168329,3.237154005194286,0.0,2.121855182166855,0.1152369999999999,0.100123,40.606701,0,2.409679570060356,10.35,10.35,1,173.0,33.0,1,0,0,0,0,1,0,0,0,0.046
2182,4.127007557371327,4.459965137493899,3.6053050461411096,2.8884827761221583,0.0,1.2605483726369795,0.1443839999999999,0.0,44.31137796,1,1.954290761701127,26.04,26.04,5,75.54,10.392,1,0,0,0,0,1,0,0,0,0.101
2183,4.364982261632262,0.0,0.0,3.526826292968412,0.0,0.8129133566428556,0.143575,0.0,44.31137796,0,0.0,31.2,31.2,1,324.23,13.856,0,0,1,0,0,0,1,0,0,0.353
2184,3.816440167956139,0.0,0.0,2.881002126587526,0.0,1.2564772062416767,0.16695,0.089695,44.31137796,0,0.0,22.52,22.52,1,77.74,13.856,0,1,0,0,0,1,0,0,0,0.035
2185,3.146128035678238,0.0,0.0,2.3271954045032333,0.0,1.1841233542396712,0.146694,0.0,44.31137796,0,0.0,26.04,26.04,1,23.47,10.392,1,0,0,0,0,1,0,0,0,0.074
2186,4.063933524163039,0.0,2.694605198933569,3.0842151093399752,0.0,2.1115649354544983,0.11634,0.099998,40.606701,0,1.7019132112123438,31.98,31.98,1,159.99,19.72,0,0,1,0,0,0,0,1,0,0.326
2187,5.336399688986083,0.0,4.191143489954898,3.7427722493072295,0.0,2.5558679889932696,0.096095,0.08782,58.99595196,0,1.9220504021671738,0.12,0.12,1,537.41,47.0,1,0,0,0,0,0,1,0,0,0.107
2188,3.784902449886655,0.0,3.040602340114073,2.8889765604386084,0.0,1.3180633349627615,0.147506,0.0,45.80687796,0,2.135895575564019,18.12,18.12,2,81.43,10.392,0,0,1,0,0,0,0,1,0,0.177
2189,5.852873851836772,0.0,4.788345165152118,3.608271372507436,0.0,1.1218879851036812,0.1646369999999999,0.087381,44.31137796,0,0.0,22.86,22.86,1,600.51,13.8,0,0,0,1,0,1,0,0,0,0.047
2190,4.392855169389535,0.0,3.1696744340588068,3.408736744682532,0.0,2.116375261179705,0.1186359999999999,0.10175,40.606701,0,2.1732737014525796,42.58,42.58,1,310.54,31.5,0,0,1,0,0,0,0,1,0,0.167
2191,3.0322157032979815,0.0,0.0,2.197170247106001,0.0,1.2860071220794747,0.143459,0.0,46.30537836,0,0.0,20.54,20.54,1,12.53,10.39,0,0,0,0,1,0,0,1,0,0.053
2192,4.154484837032048,0.0,3.1470576710283598,3.182306207948067,0.0,2.052501563413781,0.1152369999999999,0.100123,40.606701,0,2.1532659350758685,5.34,5.34,1,159.02,17.0,1,0,0,0,0,0,0,1,0,0.073
2193,6.0241891954358415,5.278986685957472,4.938494707492686,3.1427022457376155,0.0,2.1248301494138593,0.115174,0.098837,40.606701,1,2.041787318971752,34.44,34.44,3,152.95,27.6,0,0,0,1,0,0,1,0,0,0.146
2194,4.058274146685951,0.0,0.0,3.229633214992252,0.0,1.3059958827708047,0.144142,0.0,44.31137796,0,0.0,31.2,31.2,1,162.33,13.856,0,0,1,0,0,0,0,1,0,0.107
2195,5.698412011913409,0.0,4.442291586286071,3.2465158143618793,0.0,2.166637294231805,0.097138,0.087232,59.17346796,0,2.30982172568023,0.12,0.12,1,111.53,43.648,0,1,0,0,0,0,0,1,0,0.23
2196,4.935225033871845,0.0,3.836260802858487,2.996349657100799,0.0,0.9777236052888477,0.144039,0.0,45.30837756,0,2.0619799470748785,14.98,14.98,1,96.13,13.15,0,0,1,0,0,0,0,1,0,0.066
2197,4.013342904345347,0.0,0.0,3.1900289875101615,0.0,1.3126004392612594,0.144963,0.0,44.31137796,0,0.0,31.2,31.2,1,142.7,13.85,0,0,1,0,0,0,0,1,0,0.103
2198,4.813046965160108,0.0,0.0,3.4235030967430786,0.0,1.5189085736914143,0.141838,0.0,44.31137796,0,0.0,33.84,33.84,1,236.3,15.0,0,0,1,0,0,1,0,0,0,0.187
2199,4.0747433209410024,0.0,0.0,3.2441657489633293,0.0,1.146128035678238,0.145789,0.0,44.31137796,0,0.0,6.45,6.45,1,190.99,13.856,0,0,1,0,0,0,0,1,0,0.036
2200,4.089799173036164,0.0,0.0,3.317691519991449,30.0,0.8739015978644614,0.19923,0.0,45.80687796,0,0.0,31.42,31.42,2,140.63,11.5,0,0,1,0,0,0,0,1,0,0.252
2201,3.4099331233312946,0.0,2.5538830266438746,2.5717321177517993,0.0,1.320354032817672,0.140621,0.0,44.31137796,0,1.7136585162083564,10.08,10.08,1,29.46,10.392,0,0,0,0,1,0,0,1,0,0.06
2202,4.17533782879202,0.0,3.1911714557285586,2.624519294067317,0.0,2.121822376752185,0.1165089999999999,0.101397,41.1052014,0,1.6031443726201824,28.84,28.84,1,52.96,19.8,0,0,1,0,0,1,0,0,0,0.025
2203,4.47158505418519,0.0,3.2545480771089736,3.514764181905032,0.0,0.0,0.143166,0.0,44.31137796,0,2.25183281862864,10.0,10.0,1,275.97,15.0,0,0,1,0,0,0,0,1,0,0.064
2204,4.941739948547017,0.0,0.9030899869919435,2.6222243878660443,0.0,1.2704459080179626,0.142881,0.0,46.30537836,0,0.30319605742048883,21.52,21.52,1,37.59,10.35,0,0,0,1,0,1,0,0,0,0.084
2205,3.5968169359155904,0.0,0.0,2.5981665124667783,0.0,2.032981193097368,0.115174,0.098837,40.606701,0,0.0,48.59,48.59,1,51.78,35.91,0,0,1,0,0,0,0,1,0,0.198
2206,2.978180516937414,0.0,1.6232492903979006,2.2570542779446585,22.0,1.2837533833325265,0.186188,0.0,45.80687796,0,0.9390197764486665,46.32,46.32,1,65.34,13.2,0,0,1,0,0,0,0,1,0,0.093
2207,6.305155892944255,5.037239192962341,5.400696827508157,3.362037396513623,0.0,2.157214922391151,0.1128599999999999,0.096521,40.606701,1,2.391570195418217,24.18,24.18,2,230.55,20.0,0,0,1,0,0,0,1,0,0,0.036
2208,3.721563318357481,0.0,0.0,2.8978029724235137,0.0,1.2375437381428744,0.1457109999999999,0.0,44.31137796,0,0.0,17.82,17.82,2,78.85,15.0,0,0,1,0,0,0,0,1,0,0.053
2209,3.94423584379348,0.0,3.2340108175871793,2.274850320016665,0.0,1.2545480771089739,0.143459,0.0,46.30537836,0,1.5276299008713388,20.54,20.54,1,15.09,10.392,1,0,0,0,0,1,0,0,0,0.016
2210,3.470116353151004,0.0,2.444044795918076,2.457942421363998,0.0,2.164352855784437,0.115174,0.098837,40.606701,0,1.4394905903896835,31.41,31.41,1,32.29,17.32,0,0,1,0,0,0,0,1,0,0.23
2211,6.136509708801267,0.0,4.990032342567082,3.7383777776103497,0.0,2.1407279628441827,0.115744,0.098858,40.606701,0,2.672873351030678,35.81,35.81,1,493.12,40.0,0,0,0,1,0,1,0,0,0,0.023
2212,1.0413926851582251,0.0,0.6020599913279624,0.2787536009528289,0.0,1.5800121125294244,0.16695,0.089695,44.31137796,0,0.10380372095595687,16.92,16.92,1,0.12,10.392,0,0,1,0,0,1,0,0,0,0.25
2213,4.851771858202621,0.0,3.887617300335736,3.8588582883351044,0.0,2.154758619154177,0.113323,0.096984,40.606701,0,2.8830706200494456,20.97,20.97,1,632.72,30.57,1,0,0,0,0,0,1,0,0,0.045
2214,5.300019085354408,0.0,3.5859117103194342,2.8396791212741515,0.0,1.2415464805965484,0.142649,0.0,44.31137796,0,0.0,34.56,34.56,1,72.16,13.8,1,0,0,0,0,1,0,0,0,0.034
2215,3.8504011479971583,0.0,3.0729847446279304,3.028993955399867,0.0,1.2350231594952235,0.146694,0.0,44.31137796,0,2.2455620166559624,23.76,23.76,1,111.18,10.392,0,0,0,0,1,1,0,0,0,0.016
2216,3.927421695050419,0.0,3.1319392952104246,3.1039507406565603,0.0,1.2460059040760292,0.146694,0.0,44.31137796,0,2.303606390634642,25.18,25.18,1,138.24,11.0,0,1,0,0,0,1,0,0,0,0.053
2217,4.176467484599134,0.0,2.9965116721541785,3.1956146395977605,0.0,2.1182647260894796,0.115174,0.098837,40.606701,0,2.0094083991518668,19.14,19.14,1,172.55,18.0,0,0,1,0,0,0,0,1,0,0.204
2218,3.048053173115609,0.0,2.346352974450639,2.223677616130032,0.0,1.2370407913791908,0.14346,0.0,46.30537836,0,1.51627088272934,20.54,20.54,1,13.11,10.392,0,0,0,0,1,1,0,0,0,0.013
2219,3.6326597132939136,0.0,0.0,2.8010261969112076,0.0,0.973589623427257,0.141666,0.0,44.31137796,0,0.0,12.3,12.3,1,52.81,10.35,0,0,0,0,1,0,0,1,0,0.05
2220,2.680335513414563,0.0,0.0,1.8635607645262426,0.0,1.256958152560932,0.1458839999999999,0.0,44.31137796,0,0.0,21.48,21.48,1,6.31,10.392,0,0,1,0,0,0,0,1,0,0.087
2221,3.6336704060514435,0.0,2.5428254269591797,2.8100307864058394,0.0,1.3207692283386865,0.1457109999999999,0.0,44.31137796,0,1.718584720027436,17.16,17.16,1,59.63,10.52,0,0,1,0,0,0,0,1,0,0.06
2222,4.379196703832135,4.591776711276067,3.378216149749878,3.3804355692476316,0.0,2.1736232576980816,0.115174,0.098837,40.606701,1,2.366441636156833,20.26,20.26,2,267.74,15.001,0,0,1,0,0,0,0,1,0,0.126
2223,4.676071437336907,0.0,0.0,3.3789862529173353,0.0,1.374381698050882,0.1646369999999999,0.087381,44.31137796,0,0.0,13.1,13.1,1,170.59,10.392,0,0,0,0,1,0,1,0,0,0.055
2224,3.412124406173317,3.172310968521954,2.3483048630481607,2.5763989451242386,0.0,1.1556396337597763,0.146348,0.0,46.30537836,0,1.51627088272934,31.32,31.32,2,42.4,12.5,0,0,1,0,0,0,0,1,0,0.196
2225,3.94875518016827,1.9777236052888478,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,1,0.0,33.12,33.12,3,111.6,13.2,1,0,0,0,0,0,0,1,0,0.018
2226,4.678691334012713,3.9409147375802855,3.9854713832895876,3.691938620589121,0.0,1.9853815602319969,0.1186359999999999,0.10175,40.606701,1,2.9937183200504376,49.2,49.2,3,505.7,32.85,0,0,1,0,0,0,0,1,0,0.204
2227,2.184691430817599,0.0,0.0,1.3767593954048798,0.0,1.3130231103232382,0.1457109999999999,0.0,44.31137796,0,0.0,12.72,12.72,1,3.47,13.15,0,0,0,0,1,0,0,1,0,0.011
2228,6.275305825027796,0.0,5.114464193243022,3.8772901240550994,0.0,2.556603989486027,0.115744,0.098858,40.606701,0,2.790658060746242,78.72,78.72,1,660.72,78.888,0,0,0,1,0,0,0,1,0,0.354
2229,6.231697891830751,0.0,5.2145630547627615,0.7535830588929066,0.0,1.9856060830524365,0.1169099999999999,0.100572,40.606701,0,0.7442929831226762,33.72,33.72,1,0.22,30.0,0,0,1,0,0,0,0,1,0,0.093
2230,4.186391215695493,0.0,0.0,2.953440737755751,0.0,1.0326187608507198,0.1670859999999999,0.088444,45.30837756,0,0.0,13.23,13.23,1,83.73,10.35,1,0,0,0,0,0,0,1,0,0.294
2231,4.152318927424646,0.0,3.5182506513085,3.22927217882129,0.0,1.2723058444020865,0.1640569999999999,0.0868029999999999,44.31137796,0,2.5994354526884687,8.8,8.8,1,101.48,13.2,1,0,0,0,0,1,0,0,0,0.011
2232,4.171082577357526,0.0,3.3386556655787003,3.0686718510689444,0.0,1.245018870737753,0.143459,0.0,45.30837756,0,2.1636681537826687,15.12,15.12,1,92.61,13.2,0,0,1,0,0,0,1,0,0,0.068
2233,4.095378599560064,0.0,3.5138831856110926,3.1339761759894467,0.0,1.2474822606770544,0.161743,0.083849,44.31137796,0,2.550729643175869,31.2,31.2,1,123.4,13.856,1,0,0,0,0,1,0,0,0,0.045
2234,3.8708134239155974,0.0,3.2893659515200318,2.88417773986791,0.0,1.2487087356009179,0.16695,0.089695,44.31137796,0,2.283956699434819,14.64,14.64,1,90.54,10.392,1,0,0,0,0,1,0,0,0,0.038
2235,3.95390459341346,0.0,3.1565491513317814,3.1288707908864684,0.0,1.1687920203141817,0.1457109999999999,0.0,44.31137796,0,2.3261309567107946,10.08,10.08,1,130.51,10.392,0,0,0,0,1,0,0,1,0,0.019
2236,4.435844365984441,0.0,3.504198918539445,2.9926860391621277,0.0,2.125416197982755,0.115174,0.098837,40.606701,0,1.8885725968576,49.44,49.44,1,102.25,19.8,1,0,0,0,0,0,1,0,0,0.165
2237,4.020444155366574,0.0,2.928907690243953,3.056111730618082,0.0,2.1135757168005678,0.115939,0.100823,40.9390266,0,1.9455670534423886,16.47,16.47,1,131.53,15.5,0,0,0,0,1,0,0,1,0,0.146
2238,4.978408792623039,4.768845211063395,3.8341662839426203,3.270438918243658,0.0,1.255754786643044,0.1646369999999999,0.087381,44.31137796,1,0.0,8.64,8.64,3,140.32,13.0,0,0,0,0,1,0,0,1,0,0.062
2239,4.913023989695779,5.176111525658619,4.084361758551405,3.873358390186509,0.0,2.13586381379987,0.110314,0.093976,40.606701,1,3.0375977913365495,23.66,23.66,2,719.08,26.4,0,0,0,1,0,0,1,0,0,0.097
2240,3.728678366850914,0.0,0.0,2.9081310050533533,0.0,0.0,0.1457109999999999,0.0,44.31137796,0,0.0,28.6,28.6,1,83.04,13.856,0,0,0,1,0,0,1,0,0,0.069
2241,3.702171950857711,0.0,0.0,2.86542380094089,0.0,1.2591158441850663,0.140621,0.0,44.31137796,0,0.0,14.64,14.64,1,65.32,10.392,0,0,1,0,0,0,0,1,0,0.053
2242,4.459724113841842,0.0,2.9800033715837464,2.9773257007476244,0.0,2.12434117077496,0.115174,0.098837,40.606701,0,1.957415714722669,35.85,35.85,1,106.75,19.8,0,0,1,0,0,0,1,0,0,0.181
2243,6.758264432290261,0.0,5.887169273453673,3.2458555263792044,0.0,1.615423952885944,0.1640569999999999,0.0868029999999999,44.31137796,0,0.0,17.45,17.45,1,138.84,13.85,0,0,0,1,0,0,0,1,0,0.022
2244,3.6574383227029625,0.0,2.8603380065709936,2.6642375738524926,0.0,2.122969094393747,0.1152369999999999,0.100123,41.1052014,0,1.8630848253203598,25.06,25.06,1,53.94,17.2,1,0,0,0,0,0,1,0,0,0.079
2245,3.053462604925455,0.0,0.0,2.4699250566813875,0.0,1.3049211619008918,0.273963,0.0,59.26637796,0,0.0,155.88,155.88,1,153.55,10.392,0,1,0,0,0,0,1,0,0,0.307
2246,4.010681493131443,0.0,0.0,3.181574928013078,0.0,0.893206753059848,0.143801,0.0,44.31137796,0,0.0,24.84,24.84,1,131.02,11.0,1,0,0,0,0,0,1,0,0,0.119
2247,4.465189458112298,0.0,0.0,3.631882914928117,0.0,1.797059694699971,0.143478,0.0,44.31137796,0,0.0,2.8,2.8,1,339.65,10.392,1,0,0,0,0,0,1,0,0,0.077
2248,4.261024833992398,0.0,0.0,3.385829618669783,0.0,1.2312146479626012,0.140621,0.0,44.31137796,0,0.0,8.98,8.98,3,191.38,10.39,0,0,0,0,1,0,0,1,0,0.174
2249,4.260643706735025,3.575880315680646,2.568201724066995,3.083101106049661,0.0,1.290479813330673,0.146694,0.0,44.31137796,1,0.0,31.64,31.64,3,123.08,13.856,0,0,1,0,0,0,0,1,0,0.156
2250,6.4684006537738234,5.191819756666117,5.431333201620085,2.7506934898173117,0.0,2.1217895688592967,0.115174,0.098837,40.606701,1,0.561101383649056,43.64,43.64,2,63.7,27.6,0,0,0,1,0,0,1,0,0,0.027
2251,4.054613054556888,0.0,0.0,3.233638188176339,0.0,1.213517756996305,0.1443839999999999,0.0,44.31137796,0,0.0,29.76,29.76,1,147.63,13.2,1,0,0,0,0,0,0,1,0,0.226
2252,5.333682999163744,0.0,4.216271492970176,3.2453226224028513,0.0,2.118958777766434,0.118646,0.102308,40.606701,0,2.5181321193571606,24.18,24.18,1,216.83,20.0,0,0,0,1,0,1,0,0,0,0.035
2253,4.318647569003654,0.0,3.2518814545525276,3.329584982340977,0.0,2.1547282074401557,0.1157609999999999,0.099419,40.606701,0,2.258685162607472,21.53,21.53,1,258.14,28.0,0,0,1,0,0,0,1,0,0,0.05
2254,4.250907699700856,4.455408315242286,3.431202884556517,3.4209223395933974,0.0,1.2370407913791908,0.1446309999999999,0.0,44.31137796,1,2.59802407233419,9.2,9.2,4,220.48,13.856,1,0,0,0,0,1,0,0,0,0.037
2255,6.459784080974801,5.989775416443835,5.582799447728887,3.1704641433411043,0.0,1.247236549506764,0.143801,0.0,44.31137796,1,2.391764065084441,29.76,29.76,2,128.36,13.2,1,0,0,0,0,1,0,0,0,0.003
2256,3.995854479874566,3.379124146070392,2.586587304671755,2.7850378340197977,0.0,1.318272080211627,0.1458839999999999,0.0,44.31137796,1,0.0,26.06,26.06,2,57.76,11.42,0,0,1,0,0,0,0,1,0,0.166
2257,4.014646524684032,0.0,0.0,3.1859555718126793,0.0,1.245018870737753,0.1402769999999999,0.0,44.31137796,0,0.0,16.66,16.66,1,130.89,13.2,1,0,0,0,0,1,0,0,0,0.069
2258,3.7808931086870787,0.0,2.91539983521227,2.8641193274297176,0.0,2.169292274879936,0.165794,0.087899,44.31137796,0,1.988692702549817,23.76,23.76,1,75.79,10.39,0,0,1,0,0,0,0,1,0,0.138
2259,3.440279213235588,0.0,0.0,2.433449793761596,0.0,1.2357808703275603,0.165793,0.0885389999999999,44.31137796,0,0.0,7.8,7.8,1,25.59,10.392,1,0,0,0,0,0,1,0,0,0.044
2260,3.878694100396108,0.0,2.857935264719429,2.5873517099208505,0.0,1.1781132523146318,0.146694,0.0,44.31137796,0,1.5684364144168854,31.32,31.32,1,39.9,12.5,1,0,0,0,0,0,0,1,0,0.097
2261,3.6587743208443566,0.0,0.0,3.09011338160975,0.0,0.037426497940623665,0.160977,0.082331,44.31137796,0,1.982904117792628,4.83,4.83,1,69.59,10.35,0,1,0,0,0,1,0,0,0,0.054
2262,4.6182155032794165,0.0,3.357934847000454,3.6068111469189637,0.0,2.124308552615652,0.114604,0.098262,40.606701,0,2.331386800974823,11.11,11.11,1,461.81,23.1,1,0,0,0,0,1,0,0,0,0.063
2263,4.593197426448274,4.13586381379987,3.5926208213219826,3.605198345308316,0.0,2.166637294231805,0.1169099999999999,0.100572,40.606701,1,2.5965091283419985,22.92,22.92,3,482.71,19.0,0,0,1,0,0,0,0,1,0,0.178
2264,4.158633841358625,0.0,3.190051417759206,3.1710181371939083,0.0,2.1253511205147526,0.115174,0.098837,40.606701,0,2.1888441465468973,13.63,13.63,1,154.91,19.8,1,0,0,0,0,0,1,0,0,0.133
2265,6.474859068614332,0.0,5.026525093336702,2.644861844892064,0.0,1.2387985627139169,0.165214,0.087961,44.31137796,0,0.0,19.11,19.11,1,55.34,10.35,0,0,0,1,0,0,1,0,0,0.038
2266,4.086573365620574,0.0,2.932473764677153,3.2288108450113557,0.0,1.2057455409426623,0.146694,0.0,44.31137796,0,2.106870544478654,24.42,24.42,1,146.81,13.15,0,0,1,0,0,0,0,1,0,0.059
2267,3.4008832155483626,0.0,2.552668216112193,2.5638724859617192,0.0,0.8943160626844384,0.138598,0.0,44.31137796,1,1.7058637122839193,28.8,28.8,2,35.82,11.5,0,0,1,0,0,0,0,1,0,0.114
2268,3.9078411425829445,0.0,2.816241299991783,3.0716279811704696,0.0,1.1886472959997174,0.144038,0.0,45.30837756,0,1.979001748474721,15.78,15.78,1,100.54,13.856,0,0,1,0,0,0,0,1,0,0.122
2269,6.398621142876439,5.677071966692166,5.49557069967015,3.5804048788528062,0.0,1.2041199826559248,0.1634789999999999,0.086225,44.31137796,1,2.5803660747406285,19.18,19.18,2,282.5,10.35,1,0,0,0,0,1,0,0,0,0.02
2270,4.505936424566549,4.283595182754537,3.0870712059065353,3.0956330489072434,0.0,1.5945030438200891,0.165793,0.0885389999999999,44.31137796,1,0.0,14.04,14.04,4,105.4,13.2,0,0,1,0,0,1,0,0,0,0.035
2271,3.2785249647370174,0.0,2.6532125137753435,2.449863924718144,0.0,1.2370407913791908,0.142822,0.0,44.31137796,0,1.8193464840804527,14.64,14.64,1,25.8,10.392,1,0,0,0,0,0,1,0,0,0.016
2272,4.338994048444886,0.0,2.929929560084588,3.3230766964371394,0.0,2.124960450789545,0.114603,0.098261,40.606701,0,1.9074651067658561,23.4,23.4,1,265.7,22.0,0,1,0,0,0,1,0,0,0,0.1
2273,4.2366883817646155,0.0,0.0,3.195537128041215,0.0,0.8721562727482929,0.144038,0.0,45.31137756,0,0.0,15.2,15.2,1,122.0,13.856,0,0,0,1,0,1,0,0,0,0.031
